numeroCuenta,nombre,creditos,calificacion,contrasena,numeroInscripcion,semestre
118703372,Laura Martin Pérez,120.34,7.56,pass118703372,756.0000,7
048288829,Francisco González Jiménez,133.01,6.87,pass048288829,757.0000,3
677460065,David Gómez Sánchez,205.85,6.84,pass677460065,758.0000,7
791178451,Daniel Jiménez Jiménez,32.37,6.57,pass791178451,759.0000,10
916032654,Carlos Rodríguez Moreno,93.38,8.11,pass916032654,760.0000,3
459856610,María Martin Pérez,112.03,9.91,pass459856610,761.0000,5
210356498,Monica Gómez Hernández,81.19,7.54,pass210356498,762.0000,10
770027168,María Gómez Álvarez,115.80,6.24,pass770027168,763.0000,2
458738958,David García García,76.30,8.82,pass458738958,764.0000,8
042460634,Luis Sánchez González,79.70,9.11,pass042460634,765.0000,1
862837154,Antonio Pérez Martínez,289.56,7.76,pass862837154,766.0000,2
513912048,Elena Rodríguez Muñoz,365.70,7.68,pass513912048,767.0000,8
472647686,José López Pérez,259.33,8.84,pass472647686,768.0000,10
681642190,Elena Fernández Gómez,311.79,6.95,pass681642190,769.0000,1
096347491,David González Díaz,276.83,7.63,pass096347491,770.0000,3
018873932,Daniel Moreno Álvarez,24.92,9.63,pass018873932,771.0000,1
050809887,María Hernández Martin,277.66,8.19,pass050809887,772.0000,4
250519350,Lucia Muñoz López,41.72,6.63,pass250519350,773.0000,9
841270617,Miguel Moreno Pérez,291.72,7.76,pass841270617,774.0000,8
992919493,Laura Moreno Jiménez,167.46,8.99,pass992919493,775.0000,10
771575882,Elena Fernández Jiménez,182.06,7.77,pass771575882,776.0000,6
084012844,Ana Díaz Muñoz,20.35,7.99,pass084012844,777.0000,5
732764476,Francisco Fernández Martin,23.82,9.47,pass732764476,778.0000,5
407640704,Lucia Jiménez Fernández,267.22,6.20,pass407640704,779.0000,3
896488549,Lucia Moreno Ruiz,25.42,7.73,pass896488549,780.0000,5
693011808,Patricia Álvarez Moreno,69.14,6.75,pass693011808,781.0000,4
850242833,Pedro López Álvarez,250.58,8.43,pass850242833,782.0000,1
888119911,Juan Hernández Martin,370.24,7.43,pass888119911,783.0000,8
338501808,Patricia Álvarez Sánchez,42.03,9.67,pass338501808,784.0000,4
212839346,Miguel López Jiménez,280.81,9.52,pass212839346,785.0000,4
026858225,Luis Díaz Gómez,374.58,6.64,pass026858225,786.0000,4
396287660,Daniel García Rodríguez,252.08,8.93,pass396287660,787.0000,8
888531735,Juan Pérez López,70.26,9.44,pass888531735,788.0000,1
831285386,David Rodríguez Martin,184.62,8.88,pass831285386,789.0000,3
849053853,Daniel Muñoz Fernández,352.96,7.58,pass849053853,790.0000,2
236055623,Isabel López Moreno,338.60,9.69,pass236055623,791.0000,10
563662688,Juan González Rodríguez,371.08,7.97,pass563662688,792.0000,2
573158913,Daniel García Moreno,259.30,6.32,pass573158913,793.0000,3
627892018,Sofia Martin Jiménez,159.46,8.57,pass627892018,794.0000,6
384198658,Ana García Rodríguez,38.61,9.53,pass384198658,795.0000,3
036325697,Antonio Ruiz González,365.35,9.55,pass036325697,796.0000,6
737195097,Patricia González Sánchez,185.52,9.38,pass737195097,797.0000,6
901197438,Antonio Díaz Sánchez,196.09,9.12,pass901197438,798.0000,9
477294102,María Rodríguez Díaz,39.76,9.20,pass477294102,799.0000,10
815365895,Francisco Rodríguez Martínez,230.79,6.16,pass815365895,800.0000,8
276089068,Isabel Martin López,362.21,7.43,pass276089068,801.0000,9
567507237,Juan Moreno Pérez,186.47,7.99,pass567507237,802.0000,10
028190762,Juan Pérez Muñoz,75.38,6.55,pass028190762,803.0000,5
643628527,Isabel Moreno Martínez,85.97,9.45,pass643628527,804.0000,8
743522887,José González Fernández,346.17,8.10,pass743522887,805.0000,3
890967754,Isabel Moreno García,155.60,7.31,pass890967754,806.0000,4
148358120,David González Martin,59.39,9.45,pass148358120,807.0000,8
456102927,Sofia Ruiz Gómez,263.42,9.75,pass456102927,808.0000,7
959847172,David Pérez Gómez,172.85,8.93,pass959847172,809.0000,1
547434079,Sofia Martínez Jiménez,52.22,8.50,pass547434079,810.0000,10
269591617,Antonio Muñoz Moreno,268.69,6.01,pass269591617,811.0000,5
893067238,María García González,116.20,9.25,pass893067238,812.0000,7
647887688,Juan Pérez Álvarez,97.73,7.26,pass647887688,813.0000,10
086618413,José Álvarez Muñoz,238.63,7.41,pass086618413,814.0000,4
019429498,Carlos Martínez Álvarez,268.30,6.25,pass019429498,815.0000,6
421003706,Monica Hernández López,33.31,7.12,pass421003706,816.0000,10
071612134,Laura Fernández Martínez,302.44,6.77,pass071612134,817.0000,5
150784770,Juan Hernández Gómez,280.80,7.12,pass150784770,818.0000,7
696282600,Lucia Díaz Díaz,182.97,7.88,pass696282600,819.0000,9
294365980,David Gómez Martin,318.22,6.78,pass294365980,820.0000,2
231067077,Carmen González Moreno,217.60,6.13,pass231067077,821.0000,8
286165361,Francisco Moreno Rodríguez,256.36,6.09,pass286165361,822.0000,4
898278605,David González González,321.17,7.06,pass898278605,823.0000,6
970195214,Carmen Rodríguez López,71.58,6.77,pass970195214,824.0000,1
754183954,Pedro Ruiz Rodríguez,244.97,9.47,pass754183954,825.0000,3
036680880,Elena Martínez López,182.23,7.53,pass036680880,826.0000,7
252440584,Daniel González Hernández,371.89,8.76,pass252440584,827.0000,7
356301821,Patricia Rodríguez Ruiz,334.52,6.18,pass356301821,828.0000,5
901521661,Francisco Álvarez González,96.04,8.08,pass901521661,829.0000,8
001799263,Carmen Ruiz Hernández,304.98,7.56,pass001799263,830.0000,10
054400790,Ana Martínez Jiménez,323.37,9.78,pass054400790,831.0000,3
799892705,Lucia Fernández Moreno,132.18,7.32,pass799892705,832.0000,6
649694758,Carmen Martin Ruiz,380.91,7.90,pass649694758,833.0000,9
354835624,Lucia Díaz Álvarez,157.00,8.54,pass354835624,834.0000,5
688339958,Antonio Martínez Álvarez,373.55,7.99,pass688339958,835.0000,10
274484015,Francisco Rodríguez Fernández,228.37,8.69,pass274484015,836.0000,2
031465130,Patricia Álvarez López,361.87,9.61,pass031465130,837.0000,7
598150504,Miguel Hernández López,259.38,8.84,pass598150504,838.0000,3
158808776,Carlos Díaz Jiménez,96.77,9.20,pass158808776,839.0000,4
211055538,José Martínez Martínez,81.99,9.72,pass211055538,840.0000,10
125745751,Miguel Moreno López,29.39,8.18,pass125745751,841.0000,6
085710827,Pedro Sánchez Gómez,168.62,9.52,pass085710827,842.0000,4
894084472,Carlos Gómez Fernández,398.49,9.45,pass894084472,843.0000,7
527325473,Isabel Sánchez Rodríguez,23.12,7.88,pass527325473,844.0000,3
138437467,Laura Díaz Moreno,344.81,9.79,pass138437467,845.0000,3
826020081,María Martínez Díaz,118.49,8.08,pass826020081,846.0000,1
434279691,Monica Gómez Fernández,130.65,7.62,pass434279691,847.0000,5
938849080,Daniel González Muñoz,63.02,6.11,pass938849080,848.0000,8
155932086,Carlos Sánchez Jiménez,263.70,6.60,pass155932086,849.0000,4
886082459,Francisco Ruiz Muñoz,260.44,7.51,pass886082459,850.0000,1
061486985,Sofia Rodríguez López,153.73,8.45,pass061486985,851.0000,2
430737107,Luis García Sánchez,335.47,8.00,pass430737107,852.0000,6
895925580,Carmen García Martínez,86.61,7.79,pass895925580,853.0000,10
707691304,María Hernández Martínez,96.69,7.28,pass707691304,854.0000,10
715706694,José Muñoz Díaz,178.68,7.51,pass715706694,855.0000,5
060545089,Laura Rodríguez González,79.48,8.69,pass060545089,856.0000,8
613382261,Sofia Moreno González,159.87,6.79,pass613382261,857.0000,10
448717058,Lucia Fernández Ruiz,348.72,9.59,pass448717058,858.0000,4
345612080,Laura Jiménez García,121.68,9.99,pass345612080,859.0000,5
151677882,Patricia Díaz Jiménez,313.29,9.46,pass151677882,860.0000,7
448516753,Pedro Pérez Martin,368.20,8.91,pass448516753,861.0000,8
991534781,Monica Rodríguez López,210.14,9.55,pass991534781,862.0000,10
662175831,Isabel Martínez González,298.00,9.15,pass662175831,863.0000,2
412109650,Lucia González Rodríguez,397.68,7.11,pass412109650,864.0000,6
150082637,Laura Díaz Moreno,322.97,8.11,pass150082637,865.0000,8
971466992,Miguel Fernández Martínez,38.43,9.30,pass971466992,866.0000,3
731004824,Monica Muñoz Moreno,67.19,9.57,pass731004824,867.0000,3
283117678,Antonio Ruiz García,203.39,6.45,pass283117678,868.0000,1
475053254,Ana Muñoz Díaz,395.20,8.77,pass475053254,869.0000,10
744211550,Juan Martin López,342.36,8.06,pass744211550,870.0000,2
628994972,María Hernández González,101.44,8.77,pass628994972,871.0000,1
425500263,Miguel Gómez Gómez,61.63,7.67,pass425500263,872.0000,8
186889383,Pedro López Muñoz,271.10,7.23,pass186889383,873.0000,9
806458633,Daniel García Hernández,63.38,8.61,pass806458633,874.0000,5
274833661,Patricia Moreno González,281.36,9.01,pass274833661,875.0000,1
182331591,Pedro Díaz Pérez,389.41,6.44,pass182331591,876.0000,6
244036847,Luis Fernández López,99.01,6.16,pass244036847,877.0000,1
407760881,José Rodríguez Martínez,348.21,8.79,pass407760881,878.0000,1
543290455,Carlos Pérez López,68.81,6.29,pass543290455,879.0000,10
172514535,Isabel Fernández Moreno,42.24,8.92,pass172514535,880.0000,9
858671364,Laura Moreno Gómez,291.72,8.12,pass858671364,881.0000,4
957939802,Carlos Sánchez García,207.45,8.34,pass957939802,882.0000,6
905253614,Luis Martínez Sánchez,145.63,8.43,pass905253614,883.0000,5
915898692,Carmen Moreno García,235.51,6.60,pass915898692,884.0000,3
126889275,Monica Hernández Ruiz,45.77,8.08,pass126889275,885.0000,8
247437129,Patricia Muñoz Fernández,230.22,6.36,pass247437129,886.0000,4
353799314,Carlos Martin Moreno,118.38,8.20,pass353799314,887.0000,1
992535942,Monica González Hernández,153.00,8.93,pass992535942,888.0000,10
405498283,Elena Moreno López,240.04,8.31,pass405498283,889.0000,10
964680296,José Gómez Gómez,58.50,6.46,pass964680296,890.0000,2
744374155,Miguel Díaz Fernández,94.67,8.86,pass744374155,891.0000,6
341948870,José Pérez Martin,166.02,7.13,pass341948870,892.0000,7
961482145,Sofia Martínez González,20.45,7.54,pass961482145,893.0000,5
758431069,Laura Hernández Pérez,136.69,9.13,pass758431069,894.0000,7
888749646,Antonio Sánchez Díaz,234.54,8.61,pass888749646,895.0000,1
025149820,Juan Jiménez Moreno,240.01,8.76,pass025149820,896.0000,1
041296254,Monica Díaz Rodríguez,384.31,6.60,pass041296254,897.0000,5
543144309,Laura Pérez Hernández,301.50,9.12,pass543144309,898.0000,10
609893814,Daniel Sánchez Martínez,231.51,8.51,pass609893814,899.0000,3
582491013,Laura Rodríguez González,246.64,6.19,pass582491013,900.0000,10
268656340,Isabel Muñoz Martínez,108.33,7.71,pass268656340,901.0000,6
668815785,Monica Martínez López,25.39,6.55,pass668815785,902.0000,8
199730544,Patricia Moreno Gómez,62.58,8.00,pass199730544,903.0000,1
713362561,Francisco González Fernández,289.33,9.49,pass713362561,904.0000,10
329974033,Luis López Moreno,377.85,6.22,pass329974033,905.0000,6
677979917,Elena González Jiménez,72.75,8.01,pass677979917,906.0000,7
058603194,Monica García García,343.50,9.35,pass058603194,907.0000,8
070439333,Sofia Jiménez Jiménez,27.32,6.59,pass070439333,908.0000,2
829046868,María Ruiz Sánchez,211.11,6.79,pass829046868,909.0000,5
031217534,Carmen Muñoz Pérez,72.32,9.15,pass031217534,910.0000,1
767562054,Ana Ruiz Hernández,176.70,6.70,pass767562054,911.0000,2
168031430,Miguel Gómez Martínez,269.43,9.25,pass168031430,912.0000,4
697811318,David Fernández Álvarez,132.34,8.49,pass697811318,913.0000,7
698812719,Antonio Rodríguez Moreno,51.59,6.75,pass698812719,914.0000,3
272061116,Luis Jiménez Pérez,82.61,6.92,pass272061116,915.0000,10
387217811,Carmen González Sánchez,322.53,9.06,pass387217811,916.0000,9
210352128,Ana Sánchez Gómez,109.97,7.48,pass210352128,917.0000,1
727731171,Antonio Hernández Muñoz,339.38,8.25,pass727731171,918.0000,5
284473034,Lucia Martin Martínez,222.22,6.86,pass284473034,919.0000,3
160534491,Ana González Martin,241.69,7.66,pass160534491,920.0000,10
701074817,María González Moreno,382.42,8.99,pass701074817,921.0000,8
860702777,Lucia López Rodríguez,161.40,7.91,pass860702777,922.0000,3
661058937,Isabel Gómez Álvarez,68.57,6.03,pass661058937,923.0000,3
976833148,Daniel Muñoz Sánchez,99.04,7.98,pass976833148,924.0000,2
387609643,Isabel López González,382.82,7.18,pass387609643,925.0000,5
774786912,Laura Díaz Fernández,210.31,7.52,pass774786912,926.0000,1
720257517,Daniel Rodríguez López,248.01,9.53,pass720257517,927.0000,10
735383971,Monica Hernández Muñoz,226.88,6.12,pass735383971,928.0000,9
142995949,Carmen Fernández Álvarez,66.18,9.38,pass142995949,929.0000,9
768296925,David Ruiz Rodríguez,226.48,9.45,pass768296925,930.0000,4
089639563,Sofia Álvarez Ruiz,208.34,9.33,pass089639563,931.0000,6
599385251,Monica González Hernández,356.72,6.59,pass599385251,932.0000,8
887314766,Laura Hernández Martin,397.99,6.84,pass887314766,933.0000,6
385494710,María Fernández Fernández,98.90,7.63,pass385494710,934.0000,6
153541709,Ana Moreno Jiménez,240.16,6.83,pass153541709,935.0000,4
706327464,Luis González Sánchez,170.44,9.42,pass706327464,936.0000,8
000416683,Patricia Martin Martínez,281.37,6.78,pass000416683,937.0000,4
178932902,Isabel López Fernández,246.39,8.14,pass178932902,938.0000,2
904654557,Daniel Fernández González,360.48,7.23,pass904654557,939.0000,2
002575986,Laura Jiménez Moreno,382.78,9.52,pass002575986,940.0000,9
599092010,Antonio González Ruiz,341.67,8.76,pass599092010,941.0000,4
431336607,Pedro Muñoz Jiménez,48.71,6.17,pass431336607,942.0000,4
674064983,Pedro Fernández Moreno,182.92,6.03,pass674064983,943.0000,7
492725923,María Rodríguez García,64.45,6.94,pass492725923,944.0000,1
992743463,Miguel Hernández Gómez,352.06,7.96,pass992743463,945.0000,8
325648845,Miguel Gómez Pérez,84.53,8.69,pass325648845,946.0000,9
124277397,Pedro Díaz Rodríguez,207.91,6.49,pass124277397,947.0000,5
155876029,Francisco González Fernández,354.78,7.62,pass155876029,948.0000,7
037116863,Juan Martin Pérez,271.25,7.01,pass037116863,949.0000,4
912349580,Monica López Martínez,198.35,7.92,pass912349580,950.0000,4
115121696,María Díaz Gómez,27.87,7.11,pass115121696,951.0000,8
157486268,Patricia Gómez López,379.25,9.03,pass157486268,952.0000,3
605439417,José López Muñoz,135.62,8.10,pass605439417,953.0000,9
666648212,Sofia Díaz Jiménez,362.49,6.28,pass666648212,954.0000,7
400527843,Francisco Rodríguez García,237.51,7.61,pass400527843,955.0000,3
503981911,Lucia Díaz Rodríguez,42.77,6.94,pass503981911,956.0000,6
011638297,Miguel Sánchez Sánchez,302.03,6.98,pass011638297,957.0000,5
176663369,José Martin Sánchez,201.53,9.76,pass176663369,958.0000,10
928613726,Sofia Moreno Hernández,187.41,8.86,pass928613726,959.0000,7
387466986,Carlos Fernández Álvarez,392.56,6.91,pass387466986,960.0000,8
029675489,Luis Martin Martin,374.62,7.48,pass029675489,961.0000,10
571769878,Juan López Ruiz,366.78,7.11,pass571769878,962.0000,9
832764664,Carmen García López,120.25,6.46,pass832764664,963.0000,7
845829303,Juan García López,176.09,6.90,pass845829303,964.0000,2
633328576,Pedro Rodríguez Fernández,49.37,7.58,pass633328576,965.0000,4
094757380,Isabel Sánchez Fernández,105.97,9.27,pass094757380,966.0000,10
589824523,Monica Fernández Álvarez,223.56,7.15,pass589824523,967.0000,1
541307994,Daniel Fernández Jiménez,78.93,9.48,pass541307994,968.0000,7
737080614,Carmen Muñoz Pérez,213.54,7.90,pass737080614,969.0000,4
251411499,Carmen López Hernández,269.74,8.63,pass251411499,970.0000,3
599449042,David Rodríguez Rodríguez,380.15,8.45,pass599449042,971.0000,7
095893619,José Rodríguez Álvarez,215.02,9.43,pass095893619,972.0000,1
403373461,Lucia Fernández Martin,103.62,8.70,pass403373461,973.0000,3
471542404,Carlos Hernández García,350.40,7.34,pass471542404,974.0000,6
363181237,Patricia Fernández Fernández,338.06,6.20,pass363181237,975.0000,2
294847928,Daniel Álvarez Pérez,297.58,7.61,pass294847928,976.0000,5
277953987,Ana García Díaz,215.07,8.01,pass277953987,977.0000,2
322617332,Isabel García González,241.11,6.24,pass322617332,978.0000,2
618168665,Luis Moreno Jiménez,35.74,8.38,pass618168665,979.0000,2
724732261,Isabel Gómez Sánchez,42.91,6.09,pass724732261,980.0000,7
440313739,Patricia Rodríguez Díaz,50.14,7.43,pass440313739,981.0000,10
541778012,Juan González Pérez,153.65,7.81,pass541778012,982.0000,6
958775504,Antonio Jiménez Álvarez,104.76,8.76,pass958775504,983.0000,9
282179112,Elena Rodríguez Fernández,291.25,9.08,pass282179112,984.0000,10
051390387,Sofia Sánchez Rodríguez,305.61,9.56,pass051390387,985.0000,5
555025794,Carlos Díaz Álvarez,141.97,9.99,pass555025794,986.0000,8
804521524,Elena Martínez Martin,92.51,6.53,pass804521524,987.0000,10
887757101,Juan Fernández Gómez,268.91,7.13,pass887757101,988.0000,10
938322936,Patricia Ruiz Muñoz,181.62,7.57,pass938322936,989.0000,7
905151084,Pedro García García,125.06,6.36,pass905151084,990.0000,4
175193517,Patricia Rodríguez Álvarez,380.47,7.77,pass175193517,991.0000,6
616231495,Laura Pérez Rodríguez,344.31,8.85,pass616231495,992.0000,2
679862486,Elena Fernández Hernández,34.92,7.61,pass679862486,993.0000,7
380432716,Monica Martínez Gómez,167.68,7.99,pass380432716,994.0000,4
881461676,José Muñoz Hernández,59.75,7.97,pass881461676,995.0000,5
762236611,Laura Pérez Jiménez,106.96,9.24,pass762236611,996.0000,4
217677707,Juan Gómez Pérez,84.92,8.08,pass217677707,997.0000,2
675582751,Isabel López Ruiz,200.41,9.98,pass675582751,998.0000,1
365329647,Luis Muñoz Jiménez,365.04,7.50,pass365329647,999.0000,7
307524412,Luis García Sánchez,62.65,7.95,pass307524412,1000.0000,8
