numeroCuenta,nombre,creditos,calificacion,contrasena,numeroInscripcion,semestre
663810639,Juan Jiménez Jiménez,279.72,8.70,pass663810639,42538.6110,10
754485859,Carlos Muñoz Ruiz,326.11,6.46,pass754485859,42965.8290,1
454204053,Monica López Ruiz,278.62,8.97,pass454204053,43510.8986,7
649741752,Francisco López Sánchez,284.41,8.62,pass649741752,43556.1290,10
717720302,Juan Hernández Hernández,276.01,9.18,pass717720302,43698.8027,6
634072144,María Pérez Martínez,294.85,8.05,pass634072144,43740.6810,4
251105234,Carmen Fernández González,290.88,8.28,pass251105234,43783.2509,8
891882937,Sofia García Rodríguez,270.11,9.67,pass891882937,44100.5149,7
663179667,Patricia Gómez Rodríguez,304.70,7.61,pass663179667,44138.7472,3
924591491,Miguel Rodríguez Moreno,321.92,6.83,pass924591491,44221.8843,3
268330426,Lucia Hernández Gómez,285.39,8.69,pass268330426,44227.3442,3
339780934,Pedro Martin Díaz,311.67,7.29,pass339780934,44271.5699,5
407588118,Ana Gómez López,307.15,7.51,pass407588118,44292.7796,10
572904596,Miguel López Sánchez,280.85,8.99,pass572904596,44304.4765,2
968977252,Pedro Díaz Ruiz,315.52,7.14,pass968977252,44437.2967,8
118190310,Juan Martin Fernández,290.26,8.47,pass118190310,44623.1616,10
769097378,David Ruiz Ruiz,274.00,9.52,pass769097378,44648.8096,5
431820535,Luis Jiménez Martínez,329.96,6.59,pass431820535,44841.9627,10
876189016,Isabel Álvarez Rodríguez,322.26,6.96,pass876189016,45203.8027,7
526496562,David Moreno Ruiz,294.92,8.33,pass526496562,45290.3584,1
939763414,Miguel Pérez Jiménez,301.13,8.00,pass939763414,45315.8894,7
827444818,Pedro Fernández González,298.28,8.20,pass827444818,45582.3996,8
229541494,Elena Ruiz Gómez,300.52,8.08,pass229541494,45634.0447,3
421261676,David González Jiménez,333.71,6.58,pass421261676,45783.5090,7
174734822,Carlos Fernández Rodríguez,344.56,6.19,pass174734822,45911.7256,2
975989908,David Moreno Moreno,271.05,10.00,pass975989908,45912.8169,3
105468545,Antonio Hernández Álvarez,291.75,8.64,pass105468545,45964.6747,10
965147984,Francisco Gómez García,313.63,7.51,pass965147984,46179.1877,9
496974150,Monica Moreno Gómez,311.31,7.63,pass496974150,46240.2027,5
871220538,Carmen Álvarez González,302.96,8.11,pass871220538,46496.5042,5
176194107,Sofia Muñoz Martínez,304.43,8.05,pass176194107,46626.8184,4
605613075,Lucia Pérez López,337.90,6.54,pass605613075,46656.3491,2
633969313,Patricia Díaz Jiménez,278.09,9.66,pass633969313,46677.1702,5
596748648,Luis Muñoz Ruiz,307.69,7.90,pass596748648,46715.2207,5
231337735,Antonio Sánchez Hernández,321.22,7.26,pass231337735,46810.1906,2
736980418,Monica Pérez Martin,351.50,6.08,pass736980418,46912.7017,8
680448473,Antonio Ruiz Hernández,318.27,7.41,pass680448473,46922.2392,6
424145758,Patricia Ruiz García,280.42,9.58,pass424145758,47096.3804,9
902104080,Isabel Muñoz Jiménez,284.00,9.37,pass902104080,47223.8237,4
728539415,Monica Álvarez Martínez,354.81,6.00,pass728539415,47233.4489,10
161607713,Isabel Martin Díaz,302.91,8.26,pass161607713,47354.9466,8
229231296,Francisco Álvarez Martínez,304.98,8.15,pass229231296,47362.7917,3
411451832,Miguel Martínez Muñoz,335.63,6.74,pass411451832,47442.3372,2
402637570,José Martínez Fernández,285.32,9.38,pass402637570,47702.3117,5
953960909,Francisco Jiménez Díaz,341.70,6.57,pass953960909,47937.1780,10
363881065,Monica Álvarez Ruiz,344.87,6.45,pass363881065,47952.3105,2
524649843,Ana Díaz Rodríguez,336.05,6.81,pass524649843,48029.7245,8
588110826,María Fernández Rodríguez,352.98,6.18,pass588110826,48100.8880,7
902795015,Elena Álvarez Ruiz,330.19,7.08,pass902795015,48221.8725,6
628451144,Pedro Díaz Álvarez,296.26,8.80,pass628451144,48246.6530,9
170106647,Elena Pérez González,299.29,8.66,pass170106647,48492.5402,1
036595675,Sofia Díaz Álvarez,282.72,9.75,pass036595675,48713.6406,5
082970313,Miguel Pérez Ruiz,356.09,6.15,pass082970313,48713.7473,9
300066463,Laura Jiménez Muñoz,357.30,6.12,pass300066463,48827.2023,10
364965414,Lucia Álvarez López,333.84,7.01,pass364965414,48862.3782,1
106803875,Lucia Ruiz Martínez,288.32,9.45,pass106803875,49103.6825,5
939618438,Laura Ruiz Díaz,327.07,7.35,pass939618438,49137.0819,2
977393362,José Muñoz Jiménez,340.69,6.79,pass977393362,49286.5860,8
427909717,Pedro Fernández Gómez,303.05,8.63,pass427909717,49510.0612,1
294890190,Monica García Martínez,326.98,7.44,pass294890190,49745.6932,10
763100296,Patricia Rodríguez López,306.77,8.48,pass763100296,49849.4463,4
607099222,Luis Rodríguez Moreno,312.32,8.20,pass607099222,49970.6806,7
418636525,Juan Fernández Pérez,328.93,7.39,pass418636525,49991.6252,3
295165610,Antonio Díaz Ruiz,346.58,6.66,pass295165610,50029.2729,3
293608746,Carmen Sánchez Martínez,336.53,7.07,pass293608746,50051.2624,5
860024590,Pedro Sánchez Pérez,330.33,7.35,pass860024590,50098.6179,8
723654424,Pedro Pérez Martínez,355.99,6.34,pass723654424,50227.6646,4
023401008,Daniel López Fernández,361.09,6.17,pass023401008,50242.9690,2
920076893,Miguel González Pérez,361.66,6.15,pass920076893,50300.5167,10
611762531,José González Martin,314.09,8.18,pass611762531,50406.7016,6
690649881,Lucia Fernández Martin,312.77,8.26,pass690649881,50498.4374,10
504678956,David Muñoz Ruiz,300.99,8.97,pass504678956,50767.1897,1
087934758,Francisco Fernández Álvarez,347.23,6.74,pass087934758,50810.7646,7
821595213,Elena Martínez Díaz,292.04,9.56,pass821595213,50935.4962,7
368636049,Francisco Rodríguez Martínez,323.83,7.78,pass368636049,50977.8900,7
970771054,Francisco Jiménez Jiménez,311.55,8.44,pass970771054,51191.7367,1
656781434,Patricia Muñoz Jiménez,345.01,6.91,pass656781434,51378.2797,4
764824865,Carlos Álvarez Ruiz,344.02,6.95,pass764824865,51432.5860,2
011254585,Laura López Martin,327.61,7.67,pass011254585,51467.6881,8
682330517,Pedro Sánchez González,348.02,6.81,pass682330517,51528.3713,8
378283207,Carlos Hernández González,343.97,6.97,pass378283207,51539.6491,9
999228468,María López Fernández,288.57,9.91,pass999228468,51557.1054,4
454400624,María Muñoz Fernández,328.04,7.73,pass454400624,52018.7668,9
321493216,Juan Hernández Ruiz,325.78,7.85,pass321493216,52039.9384,5
409907615,Daniel Ruiz Jiménez,289.69,9.94,pass409907615,52138.5252,7
255011821,Daniel Martin López,345.54,7.05,pass255011821,52598.7834,10
340623131,Sofia García Martin,359.80,6.52,pass340623131,52733.1891,1
150807827,Francisco García Martin,348.17,6.96,pass150807827,52746.8974,10
326772113,Elena Álvarez Sánchez,325.14,7.99,pass326772113,52763.9164,5
620668833,Lucia Hernández Moreno,292.33,9.89,pass620668833,52812.0439,9
271345089,Antonio Martin Moreno,331.44,7.69,pass271345089,52820.5734,5
293852261,Monica García García,337.18,7.46,pass293852261,53012.0943,6
396341637,Juan Díaz López,309.22,8.88,pass396341637,53050.7194,10
571896102,Carlos Martínez Sánchez,312.08,8.75,pass571896102,53255.7491,2
729429666,Laura Pérez Rodríguez,354.89,6.77,pass729429666,53323.8044,9
368596814,Carmen Rodríguez Rodríguez,323.66,8.16,pass368596814,53425.7300,3
555157000,Miguel Álvarez Fernández,360.36,6.60,pass555157000,53567.9956,5
615384994,Antonio Álvarez Martínez,349.48,7.05,pass615384994,53833.8834,3
955932373,María González Muñoz,308.66,9.04,pass955932373,53835.7909,1
559453241,Juan Hernández Álvarez,344.66,7.25,pass559453241,53853.3336,9
210494232,Lucia López Ruiz,347.01,7.17,pass210494232,53958.9610,8
442692871,Daniel López Álvarez,311.82,8.89,pass442692871,53993.6694,1
395812549,José Muñoz Fernández,377.08,6.08,pass395812549,53994.5358,4
238603146,David Pérez Fernández,362.25,6.61,pass238603146,54202.6361,9
599122306,Pedro Rodríguez Pérez,299.59,9.69,pass599122306,54344.3479,9
230236829,Monica Pérez Ruiz,331.77,7.91,pass230236829,54425.3974,4
425493655,Luis Jiménez García,295.99,9.97,pass425493655,54574.4001,9
080286344,Ana Jiménez Hernández,346.88,7.26,pass080286344,54604.4289,1
638958077,Daniel Fernández Díaz,340.90,7.53,pass638958077,54667.9610,1
349115476,José Hernández Martínez,321.89,8.45,pass349115476,54694.3397,9
416004173,Ana Fernández Moreno,352.16,7.07,pass416004173,54780.8351,3
776901532,Monica Martin Díaz,328.68,8.14,pass776901532,54985.0586,2
806385061,Luis Álvarez Jiménez,321.44,8.53,pass806385061,55086.0497,8
409672990,Pedro Díaz Díaz,319.46,8.69,pass409672990,55411.2946,7
828581050,Isabel Muñoz Sánchez,306.81,9.43,pass828581050,55505.5218,10
145392113,María Álvarez Muñoz,302.36,9.73,pass145392113,55594.6396,2
771883012,Luis Moreno García,362.76,6.80,pass771883012,55903.9904,2
417424968,María Díaz Pérez,312.25,9.18,pass417424968,55948.4464,3
084174595,José Pérez Martin,299.43,9.99,pass084174595,55968.1418,8
801870937,Carlos Álvarez Martínez,364.03,6.77,pass801870937,56043.9002,10
523801426,Isabel Moreno Álvarez,319.02,8.85,pass523801426,56262.7860,7
702229252,Patricia López Pérez,368.52,6.66,pass702229252,56502.6184,1
708699387,Carlos Díaz Moreno,324.66,8.63,pass708699387,56828.5389,9
913789054,Pedro López Gómez,338.73,7.93,pass913789054,56889.4240,1
810440051,Lucia Ruiz Moreno,309.48,9.51,pass810440051,56903.9851,9
363808965,Laura López Díaz,302.84,9.93,pass363808965,56927.2066,1
178684821,María Martínez Hernández,306.86,9.68,pass178684821,56951.6023,8
642069923,Luis Jiménez Moreno,303.17,9.92,pass642069923,56972.1461,6
737816488,Laura Rodríguez Pérez,348.61,7.59,pass737816488,57679.5895,7
776990504,Miguel García Muñoz,360.20,7.12,pass776990504,57751.2138,5
839308447,Carlos García Álvarez,354.65,7.35,pass839308447,57781.5262,5
328632729,Elena Gómez Fernández,313.67,9.41,pass328632729,57858.1363,5
720682695,Carlos Fernández López,336.47,8.22,pass720682695,58179.2067,1
580146885,Sofia Díaz Fernández,337.75,8.17,pass580146885,58249.5503,4
253757054,Lucia Gómez Gómez,377.98,6.56,pass253757054,58605.5885,1
418819143,Ana Martin Martínez,342.66,7.99,pass418819143,58644.0322,10
704379650,Elena Moreno Martin,327.88,8.76,pass704379650,58878.6447,8
168304864,David Ruiz González,342.73,8.04,pass168304864,59027.0667,8
059719852,Lucia García Martin,395.46,6.05,pass059719852,59180.0638,9
451838309,Carmen Álvarez García,316.66,9.45,pass451838309,59220.2743,9
917142249,Elena Gómez Muñoz,369.85,6.95,pass917142249,59396.9685,10
606762368,Sofia García Sánchez,356.56,7.49,pass606762368,59494.0140,9
000944836,Pedro Moreno Moreno,344.70,8.02,pass000944836,59560.7775,6
060345928,Elena Rodríguez Martin,311.13,9.85,pass060345928,59621.7329,6
758758205,Isabel Álvarez Rodríguez,311.69,9.82,pass758758205,59653.3524,4
039609922,Ana Moreno Jiménez,354.57,7.60,pass039609922,59699.0131,3
000852560,Monica Álvarez González,315.96,9.57,pass000852560,59699.2379,4
747667029,Francisco Moreno Martin,326.19,8.98,pass747667029,59730.2677,2
491729970,Ana Martin Martin,347.47,7.96,pass491729970,60064.3015,4
166854813,Elena Álvarez Martínez,325.73,9.06,pass166854813,60101.6086,10
253721168,Francisco Moreno García,394.92,6.19,pass253721168,60374.0508,2
583662861,Carlos Fernández Martin,396.85,6.17,pass583662861,60716.0307,10
555411842,María Martin García,325.65,9.18,pass555411842,60814.8017,3
208033986,Juan Pérez Álvarez,380.25,6.74,pass208033986,60946.4919,3
768753987,María López Álvarez,347.19,8.10,pass768753987,61061.3473,8
422401443,David González López,346.63,8.16,pass422401443,61292.2516,3
614176082,María Hernández Rodríguez,323.15,9.39,pass614176082,61298.1639,8
746996846,Carlos Moreno Rodríguez,329.13,9.12,pass746996846,61762.2358,6
015160981,Patricia Hernández Álvarez,352.24,8.00,pass015160981,62062.8348,2
464397616,Luis Díaz Jiménez,335.67,8.85,pass464397616,62306.0143,9
367156210,Lucia Álvarez Fernández,353.02,8.06,pass367156210,62754.8592,2
265246960,Laura Martínez Martin,347.42,8.32,pass265246960,62791.3490,5
306836507,José Jiménez González,351.20,8.17,pass306836507,63008.3584,9
265880488,David Hernández Rodríguez,357.12,7.91,pass265880488,63038.8327,7
401095113,Carmen López Fernández,339.14,8.78,pass401095113,63120.2657,9
404590780,Miguel Hernández Rodríguez,324.85,9.61,pass404590780,63406.1995,5
994066724,Francisco Ruiz Jiménez,352.17,8.18,pass994066724,63435.9581,5
752637936,Francisco García Pérez,382.93,6.92,pass752637936,63444.5412,9
784678147,Lucia Jiménez Ruiz,345.38,8.52,pass784678147,63505.8902,1
357813684,Monica Álvarez Rodríguez,394.96,6.56,pass357813684,63940.6120,9
295530159,Miguel Sánchez Martínez,394.30,6.58,pass295530159,63946.9783,4
196692604,Luis García Rodríguez,356.84,8.08,pass196692604,64276.0970,4
252379053,Ana López López,371.34,7.49,pass252379053,64513.5378,8
673095126,Lucia Gómez Álvarez,331.71,9.47,pass673095126,65121.1649,5
643421709,Daniel Álvarez Álvarez,337.95,9.16,pass643421709,65396.1022,2
543158683,Daniel Sánchez Sánchez,338.52,9.14,pass543158683,65492.7776,7
970744059,Lucia Gómez Sánchez,323.98,10.00,pass970744059,65596.9515,6
197978410,Carlos Muñoz Rodríguez,339.91,9.12,pass197978410,65858.0979,1
440300049,Carmen Martínez Díaz,332.61,9.53,pass440300049,65876.4816,9
472714003,Daniel Martin Hernández,327.39,9.84,pass472714003,65946.9881,7
492304576,Juan Fernández Pérez,337.91,9.28,pass492304576,66207.1185,8
926083928,Laura Rodríguez García,330.26,9.73,pass926083928,66295.3820,8
207709430,Carlos García Hernández,380.94,7.32,pass207709430,66417.7409,10
953384880,Luis Muñoz Muñoz,350.65,8.65,pass953384880,66451.9479,2
842117268,Ana Jiménez Díaz,329.71,9.80,pass842117268,66573.6722,10
598977897,Monica Sánchez Hernández,329.27,9.85,pass598977897,66736.9280,3
649414461,Carmen Jiménez Hernández,379.71,7.46,pass649414461,67218.9306,10
891791349,María Ruiz Jiménez,361.08,8.33,pass891791349,67838.5517,9
623128965,Lucia Moreno Gómez,395.94,6.93,pass623128965,67898.6501,3
537819771,Juan Hernández Jiménez,364.15,8.28,pass537819771,68584.8850,7
358586196,David Martin Pérez,343.14,9.36,pass358586196,68863.0798,7
090694296,Monica Moreno Martínez,336.82,9.74,pass090694296,69042.4001,4
667883726,Juan Moreno González,380.67,7.63,pass667883726,69125.5751,2
326587467,David Ruiz Rodríguez,389.39,7.31,pass326587467,69269.0733,1
082060855,Pedro Pérez Álvarez,379.31,7.73,pass082060855,69467.6391,7
221879809,David Muñoz González,347.98,9.18,pass221879809,69499.1341,10
404268978,Isabel Martin García,336.74,9.85,pass404268978,69816.5007,5
169631683,Luis Hernández Jiménez,365.89,8.40,pass169631683,70293.8600,2
468837906,Daniel Moreno López,348.31,9.30,pass468837906,70547.9140,2
438468954,Miguel García Pérez,356.38,8.90,pass438468954,70681.8175,3
384942006,José Fernández Gómez,353.64,9.07,pass384942006,70859.7454,2
348930321,Lucia Jiménez Gómez,371.39,8.25,pass348930321,71083.7295,5
574137533,Daniel Sánchez Fernández,360.85,8.75,pass574137533,71225.9009,5
513086251,Isabel Muñoz González,338.73,9.97,pass513086251,71472.3495,4
353845376,José Álvarez Jiménez,350.68,9.33,pass353845376,71738.1270,10
056412512,Patricia López Hernández,343.48,9.77,pass056412512,72018.1178,10
984357938,Ana Pérez Martínez,365.08,8.67,pass984357938,72199.7230,8
113218421,Carlos Pérez Díaz,351.43,9.38,pass113218421,72399.8283,8
484906266,Lucia Jiménez Sánchez,362.81,8.86,pass484906266,72868.1026,1
037333858,Ana Moreno Gómez,360.22,9.02,pass037333858,73163.1291,7
096933294,Carmen Rodríguez Díaz,365.30,8.80,pass096933294,73434.5925,10
991761631,Patricia Rodríguez Muñoz,398.28,7.43,pass991761631,73615.5976,10
925123233,Sofia Martínez Pérez,358.08,9.22,pass925123233,73904.5262,8
450577696,Juan González Hernández,388.52,7.84,pass450577696,73962.9855,4
188469712,Sofia Díaz García,376.35,8.37,pass188469712,74097.4919,7
229102241,Carmen Sánchez Muñoz,393.95,7.67,pass229102241,74386.7935,1
463960298,Carmen Sánchez Álvarez,388.25,7.92,pass463960298,74612.9599,4
609282290,Elena Moreno Álvarez,381.89,8.19,pass609282290,74679.6747,1
515992150,David López Moreno,358.30,9.32,pass515992150,74785.1350,7
569183632,Carlos Pérez Rodríguez,378.19,8.38,pass569183632,74926.2102,3
197286083,David Pérez García,388.43,7.96,pass197286083,75066.4155,3
433886944,Daniel Díaz Díaz,364.59,9.06,pass433886944,75290.3767,7
050098561,Ana Hernández Gómez,355.38,9.58,pass050098561,75601.5365,7
514861495,Pedro Jiménez Gómez,382.28,8.28,pass514861495,75602.6538,10
438804708,Elena Moreno Moreno,395.64,7.73,pass438804708,75649.1088,1
634472703,Monica Martínez García,381.10,8.35,pass634472703,75786.4333,5
723433335,José Fernández Gómez,392.00,7.91,pass723433335,75929.6071,9
126810395,Carmen García Sánchez,384.06,8.25,pass126810395,76047.0238,2
745434719,Pedro Martin Jiménez,391.82,7.98,pass745434719,76570.7426,1
350246374,Isabel Rodríguez Martin,353.55,9.80,pass350246374,76586.5476,5
126307938,Daniel Ruiz Muñoz,382.68,8.38,pass126307938,76679.2996,1
780839551,Laura Pérez Pérez,385.10,8.29,pass780839551,76818.9979,2
730449388,Francisco Hernández Gómez,388.24,8.17,pass730449388,76964.8614,7
715704300,Patricia Fernández Fernández,397.52,7.86,pass715704300,77597.7656,7
651065931,Antonio Rodríguez Jiménez,383.53,8.45,pass651065931,77697.4486,3
115819497,Carlos Díaz Rodríguez,361.23,9.54,pass115819497,77778.1544,4
926915460,Laura García Sánchez,395.78,7.96,pass926915460,77977.4071,4
855461784,Miguel Pérez López,383.34,8.51,pass855461784,78146.0765,9
608022868,José Rodríguez González,364.50,9.46,pass608022868,78548.2700,2
938120481,Isabel Rodríguez Muñoz,366.41,9.46,pass938120481,79370.3090,6
744515072,Laura López Álvarez,358.12,9.94,pass744515072,79670.5684,4
803401899,Daniel Pérez Álvarez,389.27,8.55,pass803401899,80974.2777,1
910041670,Monica Muñoz Pérez,385.90,8.73,pass910041670,81275.0303,5
476076327,María Álvarez Hernández,379.92,9.10,pass476076327,82050.6528,6
969726168,Miguel Ruiz Martin,368.22,9.69,pass969726168,82134.9354,9
768034650,Monica González Gómez,363.82,9.96,pass768034650,82375.7638,3
564248424,Juan Gómez Hernández,367.93,9.81,pass564248424,83029.1593,7
810763722,Luis Muñoz Gómez,377.40,9.49,pass810763722,84502.4133,7
070086261,Luis Pérez Pérez,369.69,9.89,pass070086261,84517.9326,9
342802591,Sofia García Martin,399.49,8.48,pass342802591,84602.3254,1
634875413,Carmen Martin González,375.88,9.69,pass634875413,85561.9188,4
812696338,Luis Martínez Jiménez,377.54,9.61,pass812696338,85617.4026,9
963022501,Francisco Sánchez Moreno,394.68,8.80,pass963022501,85659.7033,2
805093348,Pedro Hernández Jiménez,377.27,9.98,pass805093348,88780.7142,2
009190533,Lucia Álvarez Martínez,388.69,9.46,pass009190533,89287.9225,8
229938490,Isabel Ruiz López,397.95,9.05,pass229938490,89600.0807,7
873235208,Sofia Rodríguez Muñoz,393.26,9.31,pass873235208,89976.1068,9
308972892,Carlos Rodríguez Martínez,387.39,9.62,pass308972892,90215.2707,8
985451259,María Hernández Jiménez,397.11,9.23,pass985451259,91004.5704,3
014366459,Miguel Gómez Díaz,396.53,9.36,pass014366459,92029.3754,9
633168966,María Fernández López,385.59,9.94,pass633168966,92396.7776,4
590764281,Sofia Álvarez Ruiz,393.26,9.59,pass590764281,92730.0851,4
566024114,Lucia Rodríguez Álvarez,396.90,9.52,pass566024114,93711.4920,7
316052254,Carmen Rodríguez Sánchez,394.77,9.76,pass316052254,95038.9011,8
172633613,Carlos González Pérez,396.57,9.71,pass172633613,95457.3750,7
